id_review,review_text,relative_date,review_date,retrieval_date,rating,username,n_review_user,url_place,name_place,sentimiento,texto_limpio
ChdDSUhNMG9nS0VJQ0FnSUNSZ051Y3V3RRAB,Lugar perfecto para estudios.,Hace 2 años,2023-08-07 09:32:02.831013,2025-08-06 09:32:02.831013,5,Soumo Das,12,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,lugar perfecto estudio
ChZDSUhNMG9nS0VJQ0FnSUNSZ051MFdnEAE,Esta universidad es un gran lugar para estudiar y conseguí un lugar.,Hace 2 años,2023-08-07 09:32:02.831338,2025-08-06 09:32:02.831338,5,Md Hayajuddin,68,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,universidad gran lugar estudiar conseguí lugar
ChZDSUhNMG9nS0VJQ0FnSUNSZ051RVpnEAE,"En un lugar sutil como Lima, esta es la cabecera y está llena de individuos enriquecidos.",Hace 2 años,2023-08-07 09:32:02.831669,2025-08-06 09:32:02.831669,5,Debanjan Chatterjee,31,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,lugar sutil lima cabecero lleno individuo enriquecido
ChdDSUhNMG9nS0VJQ0FnSUNSZ051QWp3RRAB,Bien,Hace 2 años,2023-08-07 09:32:02.831991,2025-08-06 09:32:02.831991,4,Avnish Mishra,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bien
ChdDSUhNMG9nS0VJQ0FnSUNSZ0p2SHl3RRAB,"Una gran universidad con un campus increíble, fue una excelente experiencia estar aquí,",Hace 2 años,2023-08-07 09:32:07.476385,2025-08-06 09:32:07.476385,5,Faisal Ahmed (Faisal Ahmed),12,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran universidad campus increíble excelente experiencia aquí
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p1M0h3EAE,Gran universidad con buenos profesores,Hace 2 años,2023-08-07 09:32:07.476834,2025-08-06 09:32:07.476834,5,Olive Panthagani,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran universidad buen profesor
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p2SENREAE,Buen lugar para estudiar,Hace 2 años,2023-08-07 09:32:07.477229,2025-08-06 09:32:07.477229,5,Harshita Harshi,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen lugar estudiar
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p2RGR3EAE,Gran aprendizaje y futuro.,Hace 2 años,2023-08-07 09:32:07.477640,2025-08-06 09:32:07.477640,3,Dipti Panlekar,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Neutral,gran aprendizaje futuro
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p2RENREAE,La institución alberga una institución de investigación que apoya los intereses de los profesores.,Hace 2 años,2023-08-07 09:32:07.478024,2025-08-06 09:32:07.478024,5,Laxminarayana Salla,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,institución albergar institución investigación apoyar interés profesor
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p1TlNnEAE,Buen lugar para seguir adelante con tu carrera.,Hace 2 años,2023-08-07 09:32:07.478395,2025-08-06 09:32:07.478395,5,richa sharma,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen lugar seguir adelante carrera
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p1Tk53EAE,gran universidad,Hace 2 años,2023-08-07 09:32:07.478798,2025-08-06 09:32:07.478798,5,arnab hatua,17,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran universidad
ChdDSUhNMG9nS0VJQ0FnSUNSZ0p2bHdRRRAB,impresionante universidad,Hace 2 años,2023-08-07 09:32:07.479163,2025-08-06 09:32:07.479163,5,lakshminarayana chitta,11,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,impresionante universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p2MlNBEAE,Gran lugar,Hace 2 años,2023-08-07 09:32:07.479646,2025-08-06 09:32:07.479646,5,KARTHIK BS,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran lugar
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p1eWRREAE,El mejor centro de aprendizaje,Hace 2 años,2023-08-07 09:32:07.480068,2025-08-06 09:32:07.480068,5,soumyaranjan sahoo,41,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor centro aprendizaje
ChdDSUhNMG9nS0VJQ0FnSUNSZ0p2VXJ3RRAB,La mejor universidad con el mejor profesorado y un campus enorme,Hace 2 años,2023-08-07 09:32:12.227253,2025-08-06 09:32:12.227253,5,Divyashree P,18,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor universidad mejor profesorado campus enorme
ChdDSUhNMG9nS0VJQ0FnSUNSZ0p2VXB3RRAB,Bien,Hace 2 años,2023-08-07 09:32:12.227706,2025-08-06 09:32:12.227706,5,Tarun Pal,31,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bien
ChdDSUhNMG9nS0VJQ0FnSUNSZ0p2VTJnRRAB,Gran universidad,Hace 2 años,2023-08-07 09:32:12.228158,2025-08-06 09:32:12.228158,4,Rajesh B,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ0p1SUt3EAE,"Una de las mejores universidades del Perú, grande, la gente es agradable, mejor que otras.",Hace 2 años,2023-08-07 09:32:12.228661,2025-08-06 09:32:12.228661,5,Rahul Yadav “Rhul”,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor universidad perú grande gente agradable mejor
ChZDSUhNMG9nS0VJQ0FnSUNSZ091dld3EAE,El mejor lugar para estudiar,Hace 2 años,2023-08-07 09:32:12.229048,2025-08-06 09:32:12.229048,4,Siraj Haq,4,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor lugar estudiar
ChZDSUhNMG9nS0VJQ0FnSUNSZ091WFVBEAE,El entorno de esta universidad es tan bello como lo vemos en las fotografías.,Hace 2 años,2023-08-07 09:32:12.229525,2025-08-06 09:32:12.229525,5,Pradeep Rawal,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,entorno universidad tanto bello ver fotografía
ChZDSUhNMG9nS0VJQ0FnSUNSZ091SE93EAE,Bien,Hace 2 años,2023-08-07 09:32:12.230138,2025-08-06 09:32:12.230138,5,talluri karthik,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bien
ChdDSUhNMG9nS0VJQ0FnSUNSZ091VG5BRRAB,"Una gran universidad con un campus increíble, fue una excelente experiencia estar aquí.",Hace 2 años,2023-08-07 09:32:12.230765,2025-08-06 09:32:12.230765,4,Naga Chaitanya,18,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,gran universidad campus increíble excelente experiencia aquí
ChdDSUhNMG9nS0VJQ0FnSUNSZ091RHdnRRAB,Buen campus,Hace 2 años,2023-08-07 09:32:12.231163,2025-08-06 09:32:12.231163,5,stephen marks,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen campus
ChdDSUhNMG9nS0VJQ0FnSUNSZ092RHN3RRAB,Buena universidad,Hace 2 años,2023-08-07 09:32:12.231671,2025-08-06 09:32:12.231671,4,pulkit khandelwal,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,buen universidad
ChZDSUhNMG9nS0VJQ0FnSUNSZ091dFlnEAE,Universidad perfecta,Hace 2 años,2023-08-07 09:32:16.984201,2025-08-06 09:32:16.984201,5,saif Ahmed,5,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,universidad perfecto
ChdDSUhNMG9nS0VJQ0FnSUNSZ092cDhnRRAB,Lo mejor para la investigación,Hace 2 años,2023-08-07 09:32:16.984616,2025-08-06 09:32:16.984616,5,Adarsh jayaprakash,32,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,mejor investigación
ChdDSUhNMG9nS0VJQ0FnSUNSZ092cHlRRRAB,La infraestructura educativa era buena.,Hace 2 años,2023-08-07 09:32:16.985075,2025-08-06 09:32:16.985075,5,Shubham garad,30,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,infraestructura educativo buen
ChdDSUhNMG9nS0VJQ0FnSUNSZ091cHRnRRAB,Lugar perfecto para una educación fabulosa.,Hace 2 años,2023-08-07 09:32:16.985613,2025-08-06 09:32:16.985613,5,Harshi Suri,34,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,lugar perfecto educación fabuloso
ChdDSUhNMG9nS0VJQ0FnSUNSZ091bWhBRRAB,Lindo lugar,Hace 2 años,2023-08-07 09:32:16.985998,2025-08-06 09:32:16.985998,5,Santosh Garole,177,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,lindo lugar
ChdDSUhNMG9nS0VJQ0FnSUNSZ092Umd3RRAB,Bonita experiencia,Hace 2 años,2023-08-07 09:32:16.986396,2025-08-06 09:32:16.986396,5,Raj Says,0,"https://www.google.com/maps/place/Universidad+de+Lima/@-12.072067,-77.0307901,13z/data=!4m10!1m2!2m1!1suniversidad+de+lima!3m6!1s0x9105c7b2985b2f5d:0xc55a9050acb093fc!8m2!3d-12.0844624!4d-76.9713278!15sChN1bml2ZXJzaWRhZCBkZSBsaW1hkgEScHJpdmF0ZV91bml2ZXJzaXR5qgE7EAEyHhABIhrA0_BTrb33PKqklmlIG-1hhloUku_3msEOWjIXEAIiE3VuaXZlcnNpZGFkIGRlIGxpbWHgAQA!16zL20vMDY5Nzhi?entry=ttu&g_ep=EgoyMDI1MDgwMy4wIKXMDSoASAFQAw%3D%3D",Universidad de Lima,Positivo,bonito experiencia
